Date,MSCIDeveloped,MSCIEmerging,Commodity,Gold,DowToGold,ShillerPE,Cpi
1989-10-18,549.417,6.747759255012476,166.02681310498886,371.2,7.108566810344827,17.64,125.4
1989-10-19,549.417,6.747759255012476,165.17670141474312,372.4,7.099087003222341,17.64,125.4
1989-10-20,549.417,6.747759255012476,164.32658972449738,370.6,7.240151106314085,17.64,125.4
1989-10-21,549.417,6.747759255012476,163.22144452717797,370.6,7.256071235833782,17.64,125.4
1989-10-22,549.417,6.747759255012476,163.22144452717797,370.6,7.256071235833782,17.64,125.4
1989-10-23,549.417,6.747759255012476,163.22144452717797,370.6,7.256071235833782,17.64,125.4
1989-10-24,549.417,6.747759255012476,160.50108711839167,370.2,7.19313884386818,17.64,125.4
1989-10-25,549.417,6.747759255012476,159.8209977661951,373.4,7.1215854311730045,17.64,125.4
1989-10-26,549.417,6.747759255012476,160.50108711839167,372.3,7.1267794789148535,17.64,125.4
1989-10-27,549.417,6.747759255012476,157.1006403574088,375.4,6.962440063931806,17.64,125.4
1989-10-28,549.417,6.747759255012476,158.97088607594938,381.2,6.811909758656872,17.64,125.4
1989-10-29,549.417,6.747759255012476,158.97088607594938,381.2,6.811909758656872,17.64,125.4
1989-10-30,549.417,6.747759255012476,158.97088607594938,381.2,6.811909758656872,17.64,125.4
1989-10-31,549.417,6.747759255012476,161.3511988086374,380.8,6.836922268907562,17.64,125.4
1989-11-1,530.233,6.826603272400501,160.92614296351454,377.6,7.005031779661016,17.64,125.4
1989-11-2,530.233,6.826603272400501,163.4764780342517,376.9,7.02016449986734,17.24,125.9
1989-11-3,530.233,6.826603272400501,163.22144452717797,382.9,6.872812744841996,17.24,125.9
1989-11-4,530.233,6.826603272400501,161.52122114668654,381.0,6.9015748031496065,17.24,125.9
1989-11-5,530.233,6.826603272400501,161.52122114668654,381.0,6.9015748031496065,17.24,125.9
1989-11-6,530.233,6.826603272400501,161.52122114668654,381.0,6.9015748031496065,17.24,125.9
1989-11-7,530.233,6.826603272400501,161.09616530156367,383.8,6.727983324648253,17.24,125.9
1989-11-8,530.233,6.826603272400501,160.6711094564408,388.4,6.686663233779609,17.24,125.9
1989-11-9,530.233,6.826603272400501,160.6711094564408,390.8,6.712896622313203,17.24,125.9
1989-11-10,530.233,6.826603272400501,160.24605361131796,389.0,6.69331619537275,17.24,125.9
1989-11-11,530.233,6.826603272400501,161.9462769918094,388.6,6.756562017498712,17.24,125.9
1989-11-12,530.233,6.826603272400501,161.9462769918094,388.6,6.756562017498712,17.24,125.9
1989-11-13,530.233,6.826603272400501,161.9462769918094,388.6,6.756562017498712,17.24,125.9
1989-11-14,530.233,6.826603272400501,160.24605361131796,392.7,6.688057040998218,17.24,125.9
1989-11-15,530.233,6.826603272400501,158.97088607594938,394.9,6.610027855153204,17.24,125.9
1989-11-16,530.233,6.826603272400501,158.5458302308265,392.8,6.70213849287169,17.24,125.9
1989-11-17,530.233,6.826603272400501,158.5458302308265,392.7,6.7117392411510055,17.24,125.9
1989-11-18,530.233,6.826603272400501,159.39594192107225,395.8,6.702122283981808,17.24,125.9
1989-11-19,530.233,6.826603272400501,159.39594192107225,395.8,6.702122283981808,17.24,125.9
1989-11-20,530.233,6.826603272400501,159.39594192107225,395.8,6.702122283981808,17.24,125.9
1989-11-21,530.233,6.826603272400501,159.8209977661951,399.3,6.591535186576508,17.24,125.9
1989-11-22,530.233,6.826603272400501,158.80086373790024,404.4,6.526458951533137,17.24,125.9
1989-11-23,530.233,6.826603272400501,158.12077438570367,411.6,6.454810495626822,17.24,125.9
1989-11-24,530.233,6.826603272400501,156.42055100521222,411.6,6.454810495626822,17.24,125.9
1989-11-25,530.233,6.826603272400501,157.1006403574088,419.3,6.3811113761030285,17.24,125.9
1989-11-26,530.233,6.826603272400501,157.1006403574088,419.3,6.3811113761030285,17.24,125.9
1989-11-27,530.233,6.826603272400501,157.1006403574088,419.3,6.3811113761030285,17.24,125.9
1989-11-28,530.233,6.826603272400501,157.27066269545793,414.1,6.508089833373581,17.24,125.9
1989-11-29,530.233,6.826603272400501,154.9753611317945,419.4,6.442536957558417,17.24,125.9
1989-11-30,530.233,6.826603272400501,154.29527177959793,415.5,6.47123947051745,17.24,125.9
1989-12-1,550.528,6.498781717092958,157.1006403574088,417.5,6.482155688622755,17.24,125.9
1989-12-2,550.528,6.498781717092958,158.80086373790024,419.3,6.553064631528738,17.65,126.3
1989-12-3,550.528,6.498781717092958,158.80086373790024,419.3,6.553064631528738,17.65,126.3
1989-12-4,550.528,6.498781717092958,158.80086373790024,419.3,6.553064631528738,17.65,126.3
1989-12-5,550.528,6.498781717092958,163.90153387937457,406.6,6.7722577471716665,17.65,126.3
1989-12-6,550.528,6.498781717092958,163.05142218912883,408.9,6.705062362435803,17.65,126.3
1989-12-7,550.528,6.498781717092958,163.90153387937457,410.1,6.67349426969032,17.65,126.3
1989-12-8,550.528,6.498781717092958,164.32658972449738,415.0,6.556144578313253,17.65,126.3
1989-12-9,550.528,6.498781717092958,162.7963886820551,416.8,6.553262955854127,17.65,126.3
1989-12-10,550.528,6.498781717092958,162.7963886820551,416.8,6.553262955854127,17.65,126.3
1989-12-11,550.528,6.498781717092958,162.7963886820551,416.8,6.553262955854127,17.65,126.3
1989-12-12,550.528,6.498781717092958,165.34672375279226,421.8,6.467994310099573,17.65,126.3
1989-12-13,550.528,6.498781717092958,166.02681310498886,422.8,6.50922421948912,17.65,126.3
1989-12-14,550.528,6.498781717092958,168.15209233060315,412.9,6.687091305400823,17.65,126.3
1989-12-15,550.528,6.498781717092958,167.3019806403574,412.8,6.670542635658914,17.65,126.3
1989-12-16,550.528,6.498781717092958,167.3019806403574,418.3,6.54936648338513,17.65,126.3
1989-12-17,550.528,6.498781717092958,167.3019806403574,418.3,6.54936648338513,17.65,126.3
1989-12-18,550.528,6.498781717092958,167.3019806403574,418.3,6.54936648338513,17.65,126.3
1989-12-19,550.528,6.498781717092958,169.85231571109458,416.1,6.48281663061764,17.65,126.3
1989-12-20,550.528,6.498781717092958,172.40265078183174,416.1,6.478250420571977,17.65,126.3
1989-12-21,550.528,6.498781717092958,171.97759493670887,417.5,6.438083832335329,17.65,126.3
1989-12-22,550.528,6.498781717092958,171.12748324646316,415.5,6.4767749699157635,17.65,126.3
1989-12-23,550.528,6.498781717092958,174.27289650037233,416.7,6.5068394528437725,17.65,126.3
1989-12-24,550.528,6.498781717092958,174.27289650037233,416.7,6.5068394528437725,17.65,126.3
1989-12-25,550.528,6.498781717092958,174.27289650037233,416.7,6.5068394528437725,17.65,126.3
1989-12-26,550.528,6.498781717092958,174.27289650037233,416.7,6.5068394528437725,17.65,126.3
1989-12-27,550.528,6.498781717092958,174.27289650037233,410.1,6.606437454279444,17.65,126.3
1989-12-28,550.528,6.498781717092958,177.67334326135517,403.8,6.746904408122833,17.65,126.3
1989-12-29,550.528,6.498781717092958,177.24828741623233,401.4,6.806925759840559,17.65,126.3
1989-12-30,567.338,7.280710901150198,178.94851079672378,405.2,6.79466929911155,17.65,126.3
1989-12-31,567.338,7.280710901150198,178.94851079672378,405.2,6.79466929911155,17.65,126.3
1990-1-1,567.338,7.280710901150198,178.94851079672378,405.2,6.79466929911155,17.65,126.3
1990-1-2,567.338,7.280710901150198,178.94851079672378,405.2,6.79466929911155,17.05,127.5
1990-1-3,567.338,7.280710901150198,180.22367833209233,402.1,6.988808754041282,17.05,127.5
1990-1-4,567.338,7.280710901150198,192.55029784065525,396.4,7.088042381432896,17.05,127.5
1990-1-5,567.338,7.280710901150198,191.2751303052867,400.8,6.97629740518962,17.05,127.5
1990-1-6,567.338,7.280710901150198,196.6308339538347,408.5,6.788984088127296,17.05,127.5
1990-1-7,567.338,7.280710901150198,196.6308339538347,408.5,6.788984088127296,17.05,127.5
1990-1-8,567.338,7.280710901150198,196.6308339538347,408.5,6.788984088127296,17.05,127.5
1990-1-9,567.338,7.280710901150198,181.75387937453462,405.0,6.899753086419754,17.05,127.5
1990-1-10,567.338,7.280710901150198,178.77848845867464,406.2,6.809453471196455,17.05,127.5
1990-1-11,567.338,7.280710901150198,186.59951600893524,414.2,6.6407532592950265,17.05,127.5
1990-1-12,567.338,7.280710901150198,186.00443782576323,415.6,6.642685274302213,17.05,127.5
1990-1-13,567.338,7.280710901150198,188.12971705137753,414.7,6.484687726067036,17.05,127.5
1990-1-14,567.338,7.280710901150198,188.12971705137753,414.7,6.484687726067036,17.05,127.5
1990-1-15,567.338,7.280710901150198,188.12971705137753,414.7,6.484687726067036,17.05,127.5
1990-1-16,567.338,7.280710901150198,183.62412509307524,415.1,6.430739580823897,17.05,127.5
1990-1-17,567.338,7.280710901150198,179.79862248696946,412.2,6.532265890344493,17.05,127.5
1990-1-18,567.338,7.280710901150198,173.84784065524946,413.7,6.427604544355813,17.05,127.5
1990-1-19,567.338,7.280710901150198,176.65320923306032,411.2,6.48443579766537,17.05,127.5
1990-1-20,567.338,7.280710901150198,180.90376768428894,410.9,6.517157459235825,17.05,127.5
1990-1-21,567.338,7.280710901150198,180.90376768428894,410.9,6.517157459235825,17.05,127.5
1990-1-22,567.338,7.280710901150198,180.90376768428894,410.9,6.517157459235825,17.05,127.5
1990-1-23,567.338,7.280710901150198,177.50332092330603,408.0,6.373774509803922,17.05,127.5
1990-1-24,567.338,7.280710901150198,171.97759493670887,413.7,6.321730722745952,17.05,127.5
1990-1-25,567.338,7.280710901150198,171.552539091586,417.7,6.235336365812785,17.05,127.5
1990-1-26,567.338,7.280710901150198,174.69795234549517,416.3,6.151813595964448,17.05,127.5
1990-1-27,567.338,7.280710901150198,175.37804169769174,420.3,6.088984059005472,17.05,127.5
1990-1-28,567.338,7.280710901150198,175.37804169769174,420.3,6.088984059005472,17.05,127.5
1990-1-29,567.338,7.280710901150198,175.37804169769174,420.3,6.088984059005472,17.05,127.5
1990-1-30,567.338,7.280710901150198,176.22815338793748,425.1,6.006586685485768,17.05,127.5
1990-1-31,567.338,7.280710901150198,176.22815338793748,423.9,5.999528190610993,17.05,127.5
1990-2-1,539.944,7.503610568372343,174.27289650037233,417.8,6.200335088559119,17.05,127.5
1990-2-2,539.944,7.503610568372343,174.95298585256887,423.3,6.1098511693834165,16.51,128.0
1990-2-3,539.944,7.503610568372343,176.22815338793748,423.4,6.147142182333491,16.51,128.0
1990-2-4,539.944,7.503610568372343,176.22815338793748,423.4,6.147142182333491,16.51,128.0
1990-2-5,539.944,7.503610568372343,176.22815338793748,423.4,6.147142182333491,16.51,128.0
1990-2-6,539.944,7.503610568372343,176.22815338793748,427.5,6.1345029239766085,16.51,128.0
1990-2-7,539.944,7.503610568372343,175.12300819061804,426.4,6.112335834896811,16.51,128.0
1990-2-8,539.944,7.503610568372343,171.2975055845123,423.1,6.239896005672417,16.51,128.0
1990-2-9,539.944,7.503610568372343,170.44739389426658,423.5,6.244155844155844,16.51,128.0
1990-2-10,539.944,7.503610568372343,167.89705882352942,420.6,6.29624346172135,16.51,128.0
1990-2-11,539.944,7.503610568372343,167.89705882352942,420.6,6.29624346172135,16.51,128.0
1990-2-12,539.944,7.503610568372343,167.89705882352942,420.6,6.29624346172135,16.51,128.0
1990-2-13,539.944,7.503610568372343,167.3019806403574,423.6,6.182955618508026,16.51,128.0
1990-2-14,539.944,7.503610568372343,170.27737155621745,422.0,6.2182464454976305,16.51,128.0
1990-2-15,539.944,7.503610568372343,166.62189128816087,420.7,6.23793677204659,16.51,128.0
1990-2-16,539.944,7.503610568372343,169.172226358898,416.2,6.366170110523787,16.51,128.0
