Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1995-05-26,1389.91,1389.91,1389.91,1389.91
1995-05-29,1382.08,1382.08,1382.08,1382.08
1995-05-30,1354.91,1354.91,1354.91,1354.91
1995-05-31,1392.31,1392.31,1392.31,1392.31
1995-06-01,1401.6,1401.6,1401.6,1401.6
1995-06-02,1406.88,1406.88,1406.88,1406.88
1995-06-05,1408.26,1408.26,1408.26,1408.26
1995-06-06,1397.22,1397.22,1397.22,1397.22
1995-06-07,1402.39,1402.39,1402.39,1402.39
1995-06-08,1396.79,1396.79,1396.79,1396.79
1995-06-09,1394.5,1394.5,1394.5,1394.5
1995-06-12,1375.02,1375.02,1375.02,1375.02
1995-06-13,1372,1372,1372,1372
1995-06-14,1387.88,1387.88,1387.88,1387.88
1995-06-15,1381.57,1381.57,1381.57,1381.57
1995-06-16,1382.96,1382.96,1382.96,1382.96
1995-06-19,1383.16,1383.16,1383.16,1383.16
1995-06-20,1397.27,1397.27,1397.27,1397.27
1995-06-21,1403.31,1403.31,1403.31,1403.31
1995-06-22,1397.33,1397.33,1397.33,1397.33
1995-06-23,1395.77,1395.77,1395.77,1395.77
1995-06-26,1382.42,1382.42,1382.42,1382.42
1995-06-27,1376.51,1376.51,1376.51,1376.51
1995-06-28,1379.26,1379.26,1379.26,1379.26
1995-06-29,1384.68,1384.68,1384.68,1384.68
1995-06-30,1394.77,1394.77,1394.77,1394.77
1995-07-03,1380.09,1380.09,1380.09,1380.09
1995-07-04,1407.15,1407.15,1407.15,1407.15
1995-07-05,1430.46,1430.46,1430.46,1430.46
1995-07-06,1427.57,1427.57,1427.57,1427.57
1995-07-07,1461.81,1461.81,1461.81,1461.81
1995-07-10,1472.04,1472.04,1472.04,1472.04
1995-07-11,1467.11,1467.11,1467.11,1467.11
1995-07-13,1456.31,1456.31,1456.31,1456.31
1995-07-14,1461.01,1461.01,1461.01,1461.01
1995-07-17,1447.09,1447.09,1447.09,1447.09
1995-07-18,1422.72,1422.72,1422.72,1422.72
1995-07-19,1379.37,1379.37,1379.37,1379.37
1995-07-20,1406.51,1406.51,1406.51,1406.51
1995-07-21,1375.04,1375.04,1375.04,1375.04
1995-07-24,1381.92,1381.92,1381.92,1381.92
1995-07-25,1384.13,1384.13,1384.13,1384.13
1995-07-26,1404.43,1404.43,1404.43,1404.43
1995-07-27,1398.78,1398.78,1398.78,1398.78
1995-07-28,1397.04,1397.04,1397.04,1397.04
1995-07-31,1383.1,1383.1,1383.1,1383.1
1995-08-01,1372.49,1372.49,1372.49,1372.49
1995-08-02,1378.66,1378.66,1378.66,1378.66
1995-08-03,1378.03,1378.03,1378.03,1378.03
1995-08-04,1358.19,1358.19,1358.19,1358.19
1995-08-07,1327.47,1327.47,1327.47,1327.47
1995-08-08,1331.8,1331.8,1331.8,1331.8
1995-08-09,1333.76,1333.76,1333.76,1333.76
1995-08-10,1331.86,1331.86,1331.86,1331.86
1995-08-11,1330.62,1330.62,1330.62,1330.62
1995-08-15,1314.53,1314.53,1314.53,1314.53
1995-08-16,1309.64,1309.64,1309.64,1309.64
1995-08-17,1340.52,1340.52,1340.52,1340.52
1995-08-18,1320.91,1320.91,1320.91,1320.91
1995-08-21,1315.8,1315.8,1315.8,1315.8
1995-08-22,1322.4,1322.4,1322.4,1322.4
1995-08-23,1342.59,1342.59,1342.59,1342.59
1995-08-24,1345.74,1345.74,1345.74,1345.74
1995-08-25,1349.33,1349.33,1349.33,1349.33
1995-08-28,1337.44,1337.44,1337.44,1337.44
1995-08-29,1342.83,1342.83,1342.83,1342.83
1995-08-30,1326.51,1326.51,1326.51,1326.51
1995-08-31,1314.9,1314.9,1314.9,1314.9
1995-09-01,1319.82,1319.82,1319.82,1319.82
1995-09-04,1295.32,1295.32,1295.32,1295.32
1995-09-05,1297.23,1297.23,1297.23,1297.23
1995-09-06,1294.92,1294.92,1294.92,1294.92
1995-09-07,1279.64,1279.64,1279.64,1279.64
1995-09-08,1275.68,1275.68,1275.68,1275.68
1995-09-11,1285.82,1285.82,1285.82,1285.82
1995-09-12,1289.43,1289.43,1289.43,1289.43
1995-09-13,1323.01,1323.01,1323.01,1323.01
1995-09-14,1315.46,1315.46,1315.46,1315.46
1995-09-15,1337.62,1337.62,1337.62,1337.62
1995-09-18,1338.21,1338.21,1338.21,1338.21
1995-09-19,1323.43,1323.43,1323.43,1323.43
1995-09-20,1312.47,1312.47,1312.47,1312.47
1995-09-21,1303.67,1303.67,1303.67,1303.67
1995-09-22,1307.99,1307.99,1307.99,1307.99
1995-09-25,1300.53,1300.53,1300.53,1300.53
1995-09-26,1302.8,1302.8,1302.8,1302.8
1995-09-27,1293.09,1293.09,1293.09,1293.09
1995-09-28,1292.06,1292.06,1292.06,1292.06
1995-09-29,1294.23,1294.23,1294.23,1294.23
1995-10-02,1289.96,1289.96,1289.96,1289.96
1995-10-03,1296.32,1296.32,1296.32,1296.32
1995-10-04,1312.94,1312.94,1312.94,1312.94
1995-10-05,1314.81,1314.81,1314.81,1314.81
1995-10-06,1327.44,1327.44,1327.44,1327.44
1995-10-09,1321.34,1321.34,1321.34,1321.34
1995-10-10,1317.26,1317.26,1317.26,1317.26
1995-10-11,1323,1323,1323,1323
1995-10-12,1323.26,1323.26,1323.26,1323.26
1995-10-13,1318.84,1318.84,1318.84,1318.84
1995-10-16,1317.04,1317.04,1317.04,1317.04
1995-10-17,1309.91,1309.91,1309.91,1309.91
1995-10-18,1298.43,1298.43,1298.43,1298.43
1995-10-19,1297.81,1297.81,1297.81,1297.81
1995-10-20,1282.51,1282.51,1282.51,1282.51
1995-10-24,1276.08,1276.08,1276.08,1276.08
1995-10-25,1274.52,1274.52,1274.52,1274.52
1995-10-26,1270.14,1270.14,1270.14,1270.14
1995-10-27,1271.41,1271.41,1271.41,1271.41
1995-10-30,1273.53,1273.53,1273.53,1273.53
1995-10-31,1270.76,1270.76,1270.76,1270.76
1995-11-01,1265.64,1265.64,1265.64,1265.64
1995-11-02,1244.52,1244.52,1244.52,1244.52
1995-11-03,1244.8,1244.8,1244.8,1244.8
1995-11-06,1238.91,1238.91,1238.91,1238.91
1995-11-07,1241.24,1241.24,1241.24,1241.24
1995-11-08,1222.75,1222.75,1222.75,1222.75
1995-11-09,1211.78,1211.78,1211.78,1211.78
1995-11-10,1192.47,1192.47,1192.47,1192.47
1995-11-13,1197.27,1197.27,1197.27,1197.27
1995-11-14,1192.85,1192.85,1192.85,1192.85
1995-11-15,1175.09,1175.09,1175.09,1175.09
1995-11-16,1174.62,1174.62,1174.62,1174.62
1995-11-17,1196.18,1196.18,1196.18,1196.18
1995-11-20,1193.43,1193.43,1193.43,1193.43
1995-11-21,1206.13,1206.13,1206.13,1206.13
1995-11-22,1226.07,1226.07,1226.07,1226.07
1995-11-23,1212.95,1212.95,1212.95,1212.95
1995-11-24,1218.29,1218.29,1218.29,1218.29
1995-11-27,1212.41,1212.41,1212.41,1212.41
1995-11-28,1205.85,1205.85,1205.85,1205.85
1995-11-29,1198.59,1198.59,1198.59,1198.59
1995-11-30,1196.62,1196.62,1196.62,1196.62
1995-12-01,1225.31,1225.31,1225.31,1225.31
1995-12-04,1254.32,1254.32,1254.32,1254.32
1995-12-06,1275.63,1275.63,1275.63,1275.63
1995-12-07,1269.66,1269.66,1269.66,1269.66
1995-12-08,1262.64,1262.64,1262.64,1262.64
1995-12-12,1255.39,1255.39,1255.39,1255.39
1995-12-13,1247.48,1247.48,1247.48,1247.48
1995-12-14,1255.08,1255.08,1255.08,1255.08
1995-12-15,1262.77,1262.77,1262.77,1262.77
1995-12-18,1254.26,1254.26,1254.26,1254.26
1995-12-19,1247.26,1247.26,1247.26,1247.26
1995-12-20,1275.45,1275.45,1275.45,1275.45
1995-12-21,1273.39,1273.39,1273.39,1273.39
1995-12-22,1283.3,1283.3,1283.3,1283.3
1995-12-25,1281.67,1281.67,1281.67,1281.67
1995-12-26,1278.94,1278.94,1278.94,1278.94
1995-12-27,1279.14,1279.14,1279.14,1279.14
1995-12-28,1271,1271,1271,1271
1995-12-29,1280.81,1280.81,1280.81,1280.81
1996-01-03,1323.43,1323.43,1323.43,1323.43
1996-01-04,1360.57,1360.57,1360.57,1360.57
1996-01-05,1364.23,1364.23,1364.23,1364.23
1996-01-08,1364.43,1364.43,1364.43,1364.43
1996-01-09,1349.16,1349.16,1349.16,1349.16
1996-01-10,1352.34,1352.34,1352.34,1352.34
1996-01-11,1369.66,1369.66,1369.66,1369.66
1996-01-12,1375.91,1375.91,1375.91,1375.91
1996-01-15,1376.8,1376.8,1376.8,1376.8
1996-01-16,1371.64,1371.64,1371.64,1371.64
1996-01-17,1371.06,1371.06,1371.06,1371.06
1996-01-18,1354.21,1354.21,1354.21,1354.21
1996-01-19,1375.03,1375.03,1375.03,1375.03
1996-01-22,1389.43,1389.43,1389.43,1389.43
1996-01-23,1388.87,1388.87,1388.87,1388.87
1996-01-24,1378.3,1378.3,1378.3,1378.3
1996-01-25,1383.31,1383.31,1383.31,1383.31
1996-01-26,1378.15,1378.15,1378.15,1378.15
1996-01-29,1376.45,1376.45,1376.45,1376.45
1996-01-30,1393.34,1393.34,1393.34,1393.34
1996-01-31,1410.33,1410.33,1410.33,1410.33
1996-02-01,1399.6,1399.6,1399.6,1399.6
1996-02-02,1412.61,1412.61,1412.61,1412.61
1996-02-05,1410.98,1410.98,1410.98,1410.98
1996-02-06,1415.04,1415.04,1415.04,1415.04
1996-02-07,1408.73,1408.73,1408.73,1408.73
1996-02-08,1396.66,1396.66,1396.66,1396.66
1996-02-09,1380.04,1380.04,1380.04,1380.04
1996-02-12,1360.71,1360.71,1360.71,1360.71
1996-02-13,1369.74,1369.74,1369.74,1369.74
1996-02-14,1379.2,1379.2,1379.2,1379.2
1996-02-15,1380.87,1380.87,1380.87,1380.87
1996-02-16,1384.07,1384.07,1384.07,1384.07
1996-02-19,1385.62,1385.62,1385.62,1385.62
1996-02-20,1384.96,1384.96,1384.96,1384.96
1996-02-21,1379.38,1379.38,1379.38,1379.38
1996-02-22,1361.42,1361.42,1361.42,1361.42
1996-02-23,1342.56,1342.56,1342.56,1342.56
1996-02-26,1330.57,1330.57,1330.57,1330.57
1996-02-27,1333.86,1333.86,1333.86,1333.86
1996-02-28,1321.87,1321.87,1321.87,1321.87
1996-03-04,1325.86,1325.86,1325.86,1325.86
1996-03-05,1311.66,1311.66,1311.66,1311.66
1996-03-06,1318.21,1318.21,1318.21,1318.21
1996-03-07,1316.19,1316.19,1316.19,1316.19
1996-03-08,1308.97,1308.97,1308.97,1308.97
1996-03-11,1263.66,1263.66,1263.66,1263.66
1996-03-12,1266.55,1266.55,1266.55,1266.55
1996-03-13,1247.79,1247.79,1247.79,1247.79
1996-03-14,1263.98,1263.98,1263.98,1263.98
1996-03-15,1267.06,1267.06,1267.06,1267.06
1996-03-18,1277.01,1277.01,1277.01,1277.01
1996-03-19,1284.08,1284.08,1284.08,1284.08
1996-03-20,1287.9,1287.9,1287.9,1287.9
1996-03-21,1293.51,1293.51,1293.51,1293.51
1996-03-22,1310.7,1310.7,1310.7,1310.7
1996-03-25,1304.08,1304.08,1304.08,1304.08
1996-03-26,1289.06,1289.06,1289.06,1289.06
1996-03-27,1288.13,1288.13,1288.13,1288.13
1996-03-28,1282.37,1282.37,1282.37,1282.37
1996-03-29,1289.73,1289.73,1289.73,1289.73
1996-04-01,1293.63,1293.63,1293.63,1293.63
1996-04-02,1320.86,1320.86,1320.86,1320.86
1996-04-03,1342.5,1342.5,1342.5,1342.5
1996-04-04,1333.5,1333.5,1333.5,1333.5
1996-04-05,1333.34,1333.34,1333.34,1333.34
1996-04-09,1335.67,1335.67,1335.67,1335.67
1996-04-10,1337.21,1337.21,1337.21,1337.21
1996-04-11,1331.02,1331.02,1331.02,1331.02
1996-04-16,1351.69,1351.69,1351.69,1351.69
1996-04-17,1340.47,1340.47,1340.47,1340.47
1996-04-18,1331.14,1331.14,1331.14,1331.14
1996-04-19,1318.38,1318.38,1318.38,1318.38
1996-04-22,1295.22,1295.22,1295.22,1295.22
1996-04-23,1296.44,1296.44,1296.44,1296.44
1996-04-24,1305.68,1305.68,1305.68,1305.68
1996-04-25,1303.7,1303.7,1303.7,1303.7
1996-04-26,1297.26,1297.26,1297.26,1297.26
1996-04-29,1287.39,1287.39,1287.39,1287.39
1996-04-30,1292.61,1292.61,1292.61,1292.61
1996-05-02,1319.23,1319.23,1319.23,1319.23
1996-05-03,1318.59,1318.59,1318.59,1318.59
1996-05-07,1319.2,1319.2,1319.2,1319.2
1996-05-08,1310,1310,1310,1310
1996-05-09,1307.47,1307.47,1307.47,1307.47
1996-05-10,1322.52,1322.52,1322.52,1322.52
1996-05-13,1324.5,1324.5,1324.5,1324.5
1996-05-14,1319.26,1319.26,1319.26,1319.26
1996-05-15,1326.6,1326.6,1326.6,1326.6
1996-05-16,1302.34,1302.34,1302.34,1302.34
1996-05-17,1300.2,1300.2,1300.2,1300.2
1996-05-20,1289.23,1289.23,1289.23,1289.23
1996-05-21,1290.59,1290.59,1290.59,1290.59
1996-05-22,1266.52,1266.52,1266.52,1266.52
1996-05-23,1285.33,1285.33,1285.33,1285.33
1996-05-24,1299.55,1299.55,1299.55,1299.55
1996-05-27,1311.2,1311.2,1311.2,1311.2
1996-05-28,1308.2,1308.2,1308.2,1308.2
1996-05-29,1302.2,1302.2,1302.2,1302.2
1996-05-30,1311.91,1311.91,1311.91,1311.91
1996-06-03,1294.11,1294.11,1294.11,1294.11
1996-06-04,1290.79,1290.79,1290.79,1290.79
1996-06-05,1276.61,1276.61,1276.61,1276.61
1996-06-06,1283.59,1283.59,1283.59,1283.59
1996-06-07,1284.34,1284.34,1284.34,1284.34
1996-06-11,1259.75,1259.75,1259.75,1259.75
1996-06-12,1243.77,1243.77,1243.77,1243.77
1996-06-13,1247.05,1247.05,1247.05,1247.05
1996-06-14,1256.04,1256.04,1256.04,1256.04
1996-06-17,1253.49,1253.49,1253.49,1253.49
1996-06-18,1258.37,1258.37,1258.37,1258.37
1996-06-19,1253.51,1253.51,1253.51,1253.51
1996-06-20,1241.45,1241.45,1241.45,1241.45
1996-06-21,1235.37,1235.37,1235.37,1235.37
1996-06-24,1223.4,1223.4,1223.4,1223.4
1996-06-25,1225.57,1225.57,1225.57,1225.57
1996-06-26,1226.35,1226.35,1226.35,1226.35
1996-06-27,1237.1,1237.1,1237.1,1237.1
1996-06-28,1247.08,1247.08,1247.08,1247.08
1996-07-02,1239.17,1239.17,1239.17,1239.17
1996-07-03,1268.2,1268.2,1268.2,1268.2
1996-07-04,1263.47,1263.47,1263.47,1263.47
1996-07-05,1257.99,1257.99,1257.99,1257.99
1996-07-08,1241.27,1241.27,1241.27,1241.27
1996-07-09,1237.93,1237.93,1237.93,1237.93
1996-07-10,1239.99,1239.99,1239.99,1239.99
1996-07-11,1226.18,1226.18,1226.18,1226.18
1996-07-12,1206.94,1206.94,1206.94,1206.94
1996-07-15,1187.94,1187.94,1187.94,1187.94
1996-07-16,1181.05,1181.05,1181.05,1181.05
1996-07-17,1172.38,1172.38,1172.38,1172.38
1996-07-18,1179.84,1179.84,1179.84,1179.84
1996-07-19,1182.38,1182.38,1182.38,1182.38
1996-07-22,1164.19,1164.19,1164.19,1164.19
1996-07-23,1164.81,1164.81,1164.81,1164.81
1996-07-24,1143.98,1143.98,1143.98,1143.98
1996-07-25,1118.96,1118.96,1118.96,1118.96
1996-07-26,1110.23,1110.23,1110.23,1110.23
1996-07-29,1097.02,1097.02,1097.02,1097.02
1996-07-31,1064.04,1064.04,1064.04,1064.04
1996-08-01,1098.6,1098.6,1098.6,1098.6
1996-08-02,1104.83,1104.83,1104.83,1104.83
1996-08-05,1137.44,1137.44,1137.44,1137.44
1996-08-06,1125.48,1125.48,1125.48,1125.48
1996-08-07,1133.33,1133.33,1133.33,1133.33
1996-08-08,1130.42,1130.42,1130.42,1130.42
1996-08-09,1119.33,1119.33,1119.33,1119.33
1996-08-13,1110.3,1110.3,1110.3,1110.3
1996-08-14,1088.04,1088.04,1088.04,1088.04
1996-08-15,1088.9,1088.9,1088.9,1088.9
1996-08-16,1083.88,1083.88,1083.88,1083.88
1996-08-19,1067.48,1067.48,1067.48,1067.48
1996-08-20,1071.41,1071.41,1071.41,1071.41
1996-08-21,1095.03,1095.03,1095.03,1095.03
1996-08-22,1090.71,1090.71,1090.71,1090.71
1996-08-23,1106.73,1106.73,1106.73,1106.73
1996-08-26,1095.44,1095.44,1095.44,1095.44
1996-08-27,1094.59,1094.59,1094.59,1094.59
1996-08-28,1105.84,1105.84,1105.84,1105.84
1996-08-29,1105.59,1105.59,1105.59,1105.59
1996-08-30,1102.32,1102.32,1102.32,1102.32
1996-09-02,1086.23,1086.23,1086.23,1086.23
1996-09-03,1064.45,1064.45,1064.45,1064.45
1996-09-04,1049.74,1049.74,1049.74,1049.74
1996-09-05,1022.68,1022.68,1022.68,1022.68
1996-09-06,1007.51,1007.51,1007.51,1007.51
1996-09-09,986.32,986.32,986.32,986.32
1996-09-10,982.03,982.03,982.03,982.03
1996-09-11,996.16,996.16,996.16,996.16
1996-09-12,1026.21,1026.21,1026.21,1026.21
1996-09-13,1039.65,1039.65,1039.65,1039.65
1996-09-16,1058.87,1058.87,1058.87,1058.87
1996-09-17,1050.35,1050.35,1050.35,1050.35
1996-09-18,1038.03,1038.03,1038.03,1038.03
1996-09-19,1047.86,1047.86,1047.86,1047.86
1996-09-20,1045.38,1045.38,1045.38,1045.38
1996-09-23,1034.37,1034.37,1034.37,1034.37
1996-09-24,1042.21,1042.21,1042.21,1042.21
1996-09-25,1034.94,1034.94,1034.94,1034.94
1996-09-26,1042.8,1042.8,1042.8,1042.8
1996-09-27,1047.95,1047.95,1047.95,1047.95
1996-09-30,1099.01,1099.01,1099.01,1099.01
1996-10-01,1085.64,1085.64,1085.64,1085.64
1996-10-02,1058.68,1058.68,1058.68,1058.68
1996-10-03,1026.54,1026.54,1026.54,1026.54
1996-10-04,1004.89,1004.89,1004.89,1004.89
1996-10-07,944.63,944.63,944.63,944.63
1996-10-08,956.34,956.34,956.34,956.34
1996-10-09,949.44,949.44,949.44,949.44
1996-10-10,933,933,933,933
1996-10-11,932.86,932.86,932.86,932.86
1996-10-14,918.3,918.3,918.3,918.3
1996-10-15,905.34,905.34,905.34,905.34
1996-10-16,916.83,916.83,916.83,916.83
1996-10-17,929.61,929.61,929.61,929.61
1996-10-18,948.09,948.09,948.09,948.09
1996-10-21,948.52,948.52,948.52,948.52
1996-10-22,958.05,958.05,958.05,958.05
1996-10-24,944.51,944.51,944.51,944.51
1996-10-25,938.3,938.3,938.3,938.3
1996-10-28,931.51,931.51,931.51,931.51
1996-10-29,924.56,924.56,924.56,924.56
1996-10-30,906.11,906.11,906.11,906.11
1996-10-31,910.33,910.33,910.33,910.33
1996-11-01,912.52,912.52,912.52,912.52
1996-11-04,912.97,912.97,912.97,912.97
1996-11-05,919.01,919.01,919.01,919.01
1996-11-06,943.27,943.27,943.27,943.27
1996-11-07,952.48,952.48,952.48,952.48
1996-11-08,967.6,967.6,967.6,967.6
1996-11-11,947.28,947.28,947.28,947.28
1996-11-12,953.68,953.68,953.68,953.68
1996-11-13,979.51,979.51,979.51,979.51
1996-11-14,990.62,990.62,990.62,990.62
1996-11-15,1000.73,1000.73,1000.73,1000.73
1996-11-18,942.34,942.34,942.34,942.34
1996-11-19,964.19,964.19,964.19,964.19
1996-11-20,966.43,966.43,966.43,966.43
1996-11-21,955.35,955.35,955.35,955.35
1996-11-22,970.3,970.3,970.3,970.3
1996-11-25,967.77,967.77,967.77,967.77
1996-11-26,958.14,958.14,958.14,958.14
1996-11-27,959.23,959.23,959.23,959.23
1996-11-28,938.42,938.42,938.42,938.42
1996-11-29,925.97,925.97,925.97,925.97
1996-12-02,920.63,920.63,920.63,920.63
1996-12-03,905.81,905.81,905.81,905.81
1996-12-04,898.32,898.32,898.32,898.32
1996-12-06,876.89,876.89,876.89,876.89
1996-12-09,889.46,889.46,889.46,889.46
1996-12-11,885.86,885.86,885.86,885.86
1996-12-12,872.25,872.25,872.25,872.25
1996-12-13,872.67,872.67,872.67,872.67
1996-12-16,872.76,872.76,872.76,872.76
1996-12-17,867.23,867.23,867.23,867.23
1996-12-18,853.82,853.82,853.82,853.82
1996-12-19,832.6,832.6,832.6,832.6
1996-12-20,816.79,816.79,816.79,816.79
1996-12-23,819.79,819.79,819.79,819.79
1996-12-24,826.72,826.72,826.72,826.72
1996-12-25,841.42,841.42,841.42,841.42
1996-12-26,826.48,826.48,826.48,826.48
1996-12-27,835.71,835.71,835.71,835.71
1996-12-30,831.57,831.57,831.57,831.57
1997-01-02,803.13,803.13,803.13,803.13
1997-01-03,787.47,787.47,787.47,787.47
1997-01-06,790.23,790.23,790.23,790.23
1997-01-07,820.11,820.11,820.11,820.11
1997-01-08,831.93,831.93,831.93,831.93
1997-01-09,843.22,843.22,843.22,843.22
1997-01-10,840.5,840.5,840.5,840.5
1997-01-13,822.89,822.89,822.89,822.89
1997-01-14,807.67,807.67,807.67,807.67
1997-01-15,828.91,828.91,828.91,828.91
1997-01-16,822.57,822.57,822.57,822.57
1997-01-17,832.55,832.55,832.55,832.55
1997-01-20,841.03,841.03,841.03,841.03
1997-01-21,854.18,854.18,854.18,854.18
1997-01-22,858.97,858.97,858.97,858.97
1997-01-23,849.17,849.17,849.17,849.17
1997-01-24,848.56,848.56,848.56,848.56
1997-01-27,840.42,840.42,840.42,840.42
1997-01-28,842.63,842.63,842.63,842.63
1997-01-29,814.39,814.39,814.39,814.39
1997-01-30,820.18,820.18,820.18,820.18
1997-01-31,788.04,788.04,788.04,788.04
1997-02-03,761.63,761.63,761.63,761.63
1997-02-04,765.42,765.42,765.42,765.42
1997-02-05,744.59,744.59,744.59,744.59
1997-02-06,749.14,749.14,749.14,749.14
1997-02-07,747.76,747.76,747.76,747.76
1997-02-10,737.23,737.23,737.23,737.23
1997-02-11,733.99,733.99,733.99,733.99
1997-02-12,722.57,722.57,722.57,722.57
1997-02-13,698.06,698.06,698.06,698.06
1997-02-14,713.48,713.48,713.48,713.48
1997-02-17,708.2,708.2,708.2,708.2
1997-02-18,700.15,700.15,700.15,700.15
1997-02-19,731.74,731.74,731.74,731.74
1997-02-20,747.7,747.7,747.7,747.7
1997-02-24,742.08,742.08,742.08,742.08
1997-02-25,739.75,739.75,739.75,739.75
1997-02-26,739.82,739.82,739.82,739.82
1997-02-27,726.01,726.01,726.01,726.01
1997-02-28,727.56,727.56,727.56,727.56
1997-03-03,707.24,707.24,707.24,707.24
1997-03-04,688.74,688.74,688.74,688.74
1997-03-05,683.72,683.72,683.72,683.72
1997-03-06,676.65,676.65,676.65,676.65
1997-03-07,691.45,691.45,691.45,691.45
1997-03-10,703.32,703.32,703.32,703.32
1997-03-11,719.95,719.95,719.95,719.95
1997-03-12,720.27,720.27,720.27,720.27
1997-03-13,716.68,716.68,716.68,716.68
1997-03-14,694.91,694.91,694.91,694.91
1997-03-17,686.92,686.92,686.92,686.92
1997-03-18,693.87,693.87,693.87,693.87
1997-03-19,700.62,700.62,700.62,700.62
1997-03-20,703.09,703.09,703.09,703.09
1997-03-21,702.1,702.1,702.1,702.1
1997-03-24,713.85,713.85,713.85,713.85
1997-03-25,710.68,710.68,710.68,710.68
1997-03-26,714.29,714.29,714.29,714.29
1997-03-27,712.61,712.61,712.61,712.61
1997-03-28,709.09,709.09,709.09,709.09
1997-03-31,705.43,705.43,705.43,705.43
1997-04-01,694.74,694.74,694.74,694.74
1997-04-02,716.64,716.64,716.64,716.64
1997-04-03,706.01,706.01,706.01,706.01
1997-04-04,714.09,714.09,714.09,714.09
1997-04-08,715.36,715.36,715.36,715.36
1997-04-09,712.63,712.63,712.63,712.63
1997-04-10,715.33,715.33,715.33,715.33
1997-04-11,713.62,713.62,713.62,713.62
1997-04-16,716.89,716.89,716.89,716.89
1997-04-17,701.76,701.76,701.76,701.76
1997-04-18,700.23,700.23,700.23,700.23
1997-04-21,694.21,694.21,694.21,694.21
1997-04-22,691.16,691.16,691.16,691.16
1997-04-23,689.79,689.79,689.79,689.79
1997-04-24,688.42,688.42,688.42,688.42
1997-04-25,684,684,684,684
1997-04-28,672.48,672.48,672.48,672.48
1997-04-29,658.59,658.59,658.59,658.59
1997-04-30,661.29,661.29,661.29,661.29
1997-05-02,660.1,660.1,660.1,660.1
1997-05-06,643.28,643.28,643.28,643.28
1997-05-07,626.57,626.57,626.57,626.57
1997-05-08,614.06,614.06,614.06,614.06
1997-05-09,605.43,605.43,605.43,605.43
1997-05-12,592.18,592.18,592.18,592.18
1997-05-13,600.24,600.24,600.24,600.24
1997-05-14,571.3,571.3,571.3,571.3
1997-05-15,557.87,557.87,557.87,557.87
1997-05-16,561.19,561.19,561.19,561.19
1997-05-19,577.1,577.1,577.1,577.1
1997-05-21,596.19,596.19,596.19,596.19
1997-05-22,581.39,581.39,581.39,581.39
1997-05-23,581.13,581.13,581.13,581.13
1997-05-26,568.36,568.36,568.36,568.36
1997-05-27,569.84,569.84,569.84,569.84
1997-05-28,562.83,562.83,562.83,562.83
1997-05-29,558.17,558.17,558.17,558.17
1997-05-30,566.39,566.39,566.39,566.39
1997-06-02,563.35,563.35,563.35,563.35
1997-06-03,556.57,556.57,556.57,556.57
1997-06-04,552.87,552.87,552.87,552.87
1997-06-05,548.05,548.05,548.05,548.05
1997-06-06,530.62,530.62,530.62,530.62
1997-06-09,534.46,534.46,534.46,534.46
1997-06-10,527.22,527.22,527.22,527.22
1997-06-11,521.4,521.4,521.4,521.4
1997-06-12,519.76,519.76,519.76,519.76
1997-06-13,515.6,515.6,515.6,515.6
1997-06-16,511.55,511.55,511.55,511.55
1997-06-17,497.72,497.72,497.72,497.72
1997-06-18,482.94,482.94,482.94,482.94
1997-06-19,464.77,464.77,464.77,464.77
1997-06-20,480.25,480.25,480.25,480.25
1997-06-23,504.53,504.53,504.53,504.53
1997-06-24,493.13,493.13,493.13,493.13
1997-06-25,496.03,496.03,496.03,496.03
1997-06-26,520.02,520.02,520.02,520.02
1997-06-27,528.18,528.18,528.18,528.18
1997-06-30,527.28,527.28,527.28,527.28
1997-07-02,521.48,569.2,521.48,568.79
1997-07-03,609.17,618.11,609.17,617.98
1997-07-04,625.65,668.17,625.65,657.09
1997-07-07,679.61,679.61,630.43,633.03
1997-07-08,623.89,624.76,611.95,614.19
1997-07-09,608.13,635.71,605.71,635.71
1997-07-10,643.2,650.87,637.32,649.33
1997-07-11,652.11,653.8,625.62,628.55
1997-07-14,625.94,625.94,610.52,611.91
1997-07-15,610.93,631.73,610.93,625.66
1997-07-16,631.11,664.76,631.11,663.66
1997-07-17,674.9,678.42,653.46,656.28
1997-07-18,656.17,656.17,639.25,653.37
1997-07-22,649.66,659.78,641.99,659.78
1997-07-23,662.86,666.88,626.76,631.28
1997-07-24,626.34,635.47,624.44,634
1997-07-25,634,646.58,632.54,646.58
1997-07-28,664.2,680.67,664.2,680.67
1997-07-29,685.81,696.22,678.56,682.16
1997-07-30,683.97,686.43,673.37,679.53
1997-07-31,679.89,683.46,662.04,665.62
1997-08-01,665.57,668.52,649.79,652.04
1997-08-04,652.49,663.82,646.1,663.82
1997-08-05,663.82,670.9,634.58,648.47
1997-08-06,643.3,644.97,624.55,635.32
1997-08-07,635.51,639.14,621.61,638.04
1997-08-08,634.27,638.37,631.85,636.85
1997-08-11,635.12,639.07,631.21,632.25
1997-08-13,633.67,639.88,629.87,632.73
1997-08-14,634.04,635.52,626.19,628.69
1997-08-15,629.45,634.63,620.66,623.25
1997-08-18,619.7,619.7,602.65,604.34
1997-08-19,604.19,606.34,582.18,590.44
1997-08-20,590.44,592.73,578.69,586.41
1997-08-21,589.74,597.32,580.9,583.04
