Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2011-09-12,334.07,334.07,334.07,334.07
2011-09-13,335.75,335.75,335.75,335.75
2011-09-14,334.12,334.12,334.12,334.12
2011-09-15,332.6,332.6,332.6,332.6
2011-09-16,329.55,329.55,329.55,329.55
2011-09-19,323.58,323.58,323.58,323.58
2011-09-20,324.85,324.85,324.85,324.85
2011-09-21,321.43,321.43,321.43,321.43
2011-09-22,307.24,307.24,307.24,307.24
2011-09-23,301.87,301.87,301.87,301.87
2011-09-26,303.15,303.15,303.15,303.15
2011-09-27,311.44,311.44,311.44,311.44
2011-09-28,303.58,303.58,303.58,303.58
2011-09-29,305.96,305.96,305.96,305.96
2011-09-30,298.15,298.15,298.15,298.15
2011-10-03,296.38,296.38,296.38,296.38
2011-10-04,293.28,293.28,293.28,293.28
2011-10-05,298.77,298.77,298.77,298.77
2011-10-06,304.75,304.75,304.75,304.75
2011-10-07,303.52,303.52,303.52,303.52
2011-10-10,308.66,308.66,308.66,308.66
2011-10-11,310.51,310.51,310.51,310.51
2011-10-12,311.14,311.14,311.14,311.14
2011-10-13,310.97,310.97,310.97,310.97
2011-10-14,317.18,317.18,317.18,317.18
2011-10-17,314.56,314.56,314.56,314.56
2011-10-18,314.91,314.91,314.91,314.91
2011-10-19,310.79,310.79,310.79,310.79
2011-10-20,307.68,307.68,307.68,307.68
2011-10-21,311.09,311.09,311.09,311.09
2011-10-24,318.57,318.57,318.57,318.57
2011-10-25,319.98,319.98,319.98,319.98
2011-10-26,316.15,316.15,316.15,316.15
2011-10-27,324.27,324.27,324.27,324.27
2011-10-28,323.07,323.07,323.07,323.07
2011-10-31,319.84,319.84,319.84,319.84
2011-11-01,315.23,315.23,315.23,315.23
2011-11-02,316.06,316.06,316.06,316.06
2011-11-03,320.01,320.01,320.01,320.01
2011-11-04,320.44,320.44,320.44,320.44
2011-11-07,321.23,321.23,321.23,321.23
2011-11-08,322.61,322.61,322.61,322.61
2011-11-09,318.46,318.46,318.46,318.46
2011-11-10,318.92,318.92,318.92,318.92
2011-11-11,320.2,320.2,320.2,320.2
2011-11-14,317.92,317.92,317.92,317.92
2011-11-15,320.87,320.87,320.87,320.87
2011-11-16,322.51,322.51,322.51,322.51
2011-11-17,314.52,314.52,314.52,314.52
2011-11-18,312.21,312.21,312.21,312.21
2011-11-21,308.81,308.81,308.81,308.81
2011-11-22,310.93,310.93,310.93,310.93
2011-11-23,306.73,306.73,306.73,306.73
2011-11-25,305.45,305.45,305.45,305.45
2011-11-28,307.96,307.96,307.96,307.96
2011-11-29,310.46,310.46,310.46,310.46
2011-11-30,313.82,313.82,313.82,313.82
2011-12-01,313.31,313.31,313.31,313.31
2011-12-02,313.55,313.55,313.55,313.55
2011-12-05,313,313,313,313
2011-12-06,313.53,313.53,313.53,313.53
2011-12-07,310.07,310.07,310.07,310.07
2011-12-08,307.95,307.95,307.95,307.95
2011-12-09,306.43,306.43,306.43,306.43
2011-12-12,302.86,302.86,302.86,302.86
2011-12-13,305.78,305.78,305.78,305.78
2011-12-14,295.29,295.29,295.29,295.29
2011-12-15,294.45,294.45,294.45,294.45
2011-12-16,295,295,295,295
2011-12-19,295.82,295.82,295.82,295.82
2011-12-20,301.67,301.67,301.67,301.67
2011-12-21,303.9,303.9,303.9,303.9
2011-12-22,305.67,305.67,305.67,305.67
2011-12-23,306.08,306.08,306.08,306.08
2011-12-27,308.27,308.27,308.27,308.27
2011-12-28,305.49,305.49,305.49,305.49
2011-12-29,304.55,304.55,304.55,304.55
2011-12-30,305.3,305.3,305.3,305.3
2012-01-03,313.37,313.37,313.37,313.37
2012-01-04,313.8,313.8,313.8,313.8
2012-01-05,308.54,308.54,308.54,308.54
2012-01-06,309.48,309.48,309.48,309.48
2012-01-09,311.52,311.52,311.52,311.52
2012-01-10,315.44,315.44,315.44,315.44
2012-01-11,313.61,313.61,313.61,313.61
2012-01-12,309.86,309.86,309.86,309.86
2012-01-13,307.7,307.7,307.7,307.7
2012-01-17,310.83,310.83,310.83,310.83
2012-01-18,310.51,310.51,310.51,310.51
2012-01-19,311.96,311.96,311.96,311.96
2012-01-20,309.91,309.91,309.91,309.91
2012-01-23,313.58,313.58,313.58,313.58
2012-01-24,314.69,314.69,314.69,314.69
2012-01-25,316.37,316.37,316.37,316.37
2012-01-26,317.42,317.42,317.42,317.42
2012-01-27,317.81,317.81,317.81,317.81
2012-01-30,313.91,313.91,313.91,313.91
2012-01-31,312.31,312.31,312.31,312.31
2012-02-01,311.53,311.53,311.53,311.53
2012-02-02,310.9,310.9,310.9,310.9
2012-02-03,314.22,314.22,314.22,314.22
2012-02-06,314.2,314.2,314.2,314.2
2012-02-07,315,315,315,315
2012-02-08,314.77,314.77,314.77,314.77
2012-02-09,315.5,315.5,315.5,315.5
2012-02-10,312.14,312.14,312.14,312.14
2012-02-13,314.06,314.06,314.06,314.06
2012-02-14,313.95,313.95,313.95,313.95
2012-02-15,314.95,314.95,314.95,314.95
2012-02-16,316.41,316.41,316.41,316.41
2012-02-17,317.39,317.39,317.39,317.39
2012-02-21,322.45,322.45,322.45,322.45
2012-02-22,322.86,322.86,322.86,322.86
2012-02-23,323.4,323.4,323.4,323.4
2012-02-24,325.91,325.91,325.91,325.91
2012-02-27,325.09,325.09,325.09,325.09
2012-02-28,323.12,323.12,323.12,323.12
2012-02-29,322.43,322.43,322.43,322.43
2012-03-01,324.32,324.32,324.32,324.32
2012-03-02,321.17,321.17,321.17,321.17
2012-03-05,319.45,319.45,319.45,319.45
2012-03-06,314.45,314.45,314.45,314.45
2012-03-07,314.24,314.24,314.24,314.24
2012-03-08,316.04,316.04,316.04,316.04
2012-03-09,317.61,317.61,317.61,317.61
2012-03-12,315.99,315.99,315.99,315.99
2012-03-13,318.07,318.07,318.07,318.07
2012-03-14,315.17,315.17,315.17,315.17
2012-03-15,315.9,315.9,315.9,315.9
2012-03-16,317.93,317.93,317.93,317.93
2012-03-19,319.42,319.42,319.42,319.42
2012-03-20,315.53,315.53,315.53,315.53
2012-03-21,315.98,315.98,315.98,315.98
2012-03-22,312.27,312.27,312.27,312.27
2012-03-23,314.47,314.47,314.47,314.47
2012-03-26,315.01,315.01,315.01,315.01
2012-03-27,315.43,315.43,315.43,315.43
2012-03-28,311.47,311.47,311.47,311.47
2012-03-29,305.94,305.94,305.94,305.94
2012-03-30,308.46,308.46,308.46,308.46
2012-04-02,312.25,312.25,312.25,312.25
2012-04-03,310.75,310.75,310.75,310.75
2012-04-04,304.96,304.96,304.96,304.96
2012-04-05,306.48,306.48,306.48,306.48
2012-04-09,304.82,304.82,304.82,304.82
2012-04-10,300.45,300.45,300.45,300.45
2012-04-11,302.1,302.1,302.1,302.1
2012-04-12,305.61,305.61,305.61,305.61
2012-04-13,302.85,302.85,302.85,302.85
2012-04-16,300.76,300.76,300.76,300.76
2012-04-17,302.04,302.04,302.04,302.04
2012-04-18,299.15,299.15,299.15,299.15
2012-04-19,299.3,299.3,299.3,299.3
2012-04-20,301.2,301.2,301.2,301.2
2012-04-23,300.4,300.4,300.4,300.4
2012-04-24,301.29,301.29,301.29,301.29
2012-04-25,302.08,302.08,302.08,302.08
2012-04-26,303.28,303.28,303.28,303.28
2012-04-27,305.51,305.51,305.51,305.51
2012-04-30,305.95,305.95,305.95,305.95
2012-05-01,307.95,307.95,307.95,307.95
2012-05-02,304.09,304.09,304.09,304.09
2012-05-03,301.46,301.46,301.46,301.46
2012-05-04,297.15,297.15,297.15,297.15
2012-05-07,297.46,297.46,297.46,297.46
2012-05-08,295.13,295.13,295.13,295.13
2012-05-09,294.83,294.83,294.83,294.83
2012-05-10,294.59,294.59,294.59,294.59
2012-05-11,291.8,291.8,291.8,291.8
2012-05-14,288.45,288.45,288.45,288.45
2012-05-15,289.14,289.14,289.14,289.14
2012-05-16,289.35,289.35,289.35,289.35
2012-05-17,289.55,289.55,289.55,289.55
2012-05-18,290.43,290.43,290.43,290.43
2012-05-21,289.8,289.8,289.8,289.8
2012-05-22,286.5,286.5,286.5,286.5
2012-05-23,281.44,281.44,281.44,281.44
2012-05-24,281.92,281.92,281.92,281.92
2012-05-25,281.95,281.95,281.95,281.95
2012-05-29,279.74,279.74,279.74,279.74
2012-05-30,275.05,275.05,275.05,275.05
2012-05-31,272.97,272.97,272.97,272.97
2012-06-01,268.31,268.31,268.31,268.31
2012-06-04,270,270,270,270
2012-06-05,270.38,270.38,270.38,270.38
2012-06-06,273.78,273.78,273.78,273.78
2012-06-07,274.01,274.01,274.01,274.01
2012-06-08,272.88,272.88,272.88,272.88
2012-06-11,270.75,270.75,270.75,270.75
2012-06-12,270.86,270.86,270.86,270.86
2012-06-13,269.29,269.29,269.29,269.29
2012-06-14,272.06,272.06,272.06,272.06
2012-06-15,272.23,272.23,272.23,272.23
2012-06-18,273.62,273.62,273.62,273.62
2012-06-19,277.21,277.21,277.21,277.21
2012-06-20,272.91,272.91,272.91,272.91
2012-06-21,267.16,267.16,267.16,267.16
2012-06-22,267.97,267.97,267.97,267.97
2012-06-25,270.9,270.9,270.9,270.9
2012-06-26,272.76,272.76,272.76,272.76
2012-06-27,275.2,275.2,275.2,275.2
2012-06-28,271.81,271.81,271.81,271.81
2012-06-29,284.19,284.19,284.19,284.19
2012-07-02,284.21,284.21,284.21,284.21
2012-07-03,292.65,292.65,292.65,292.65
2012-07-05,293.26,293.26,293.26,293.26
2012-07-06,286.92,286.92,286.92,286.92
2012-07-09,292.7,292.7,292.7,292.7
2012-07-10,288.65,288.65,288.65,288.65
2012-07-11,290.79,290.79,290.79,290.79
2012-07-12,290.27,290.27,290.27,290.27
2012-07-13,293.96,293.96,293.96,293.96
2012-07-16,295.98,295.98,295.98,295.98
2012-07-17,295.64,295.64,295.64,295.64
2012-07-18,299.09,299.09,299.09,299.09
2012-07-19,304.97,304.97,304.97,304.97
2012-07-20,304.57,304.57,304.57,304.57
2012-07-23,298.88,298.88,298.88,298.88
2012-07-24,296.37,296.37,296.37,296.37
2012-07-25,297.24,297.24,297.24,297.24
2012-07-26,297.47,297.47,297.47,297.47
2012-07-27,299.6,299.6,299.6,299.6
2012-07-30,302.5,302.5,302.5,302.5
2012-07-31,299.51,299.51,299.51,299.51
2012-08-01,299.23,299.23,299.23,299.23
2012-08-02,294.5,294.5,294.5,294.5
2012-08-03,300.69,300.69,300.69,300.69
2012-08-06,301.75,301.75,301.75,301.75
2012-08-07,303.87,303.87,303.87,303.87
2012-08-08,304.32,304.32,304.32,304.32
2012-08-09,304.81,304.81,304.81,304.81
2012-08-10,301.81,301.81,301.81,301.81
2012-08-13,299,299,299,299
2012-08-14,300.32,300.32,300.32,300.32
2012-08-15,301.71,301.71,301.71,301.71
2012-08-16,302.39,302.39,302.39,302.39
2012-08-17,303.48,303.48,303.48,303.48
2012-08-20,304.76,304.76,304.76,304.76
2012-08-21,307.63,307.63,307.63,307.63
2012-08-22,308.02,308.02,308.02,308.02
2012-08-23,307.24,307.24,307.24,307.24
2012-08-24,306.04,306.04,306.04,306.04
2012-08-27,305.89,305.89,305.89,305.89
2012-08-28,306.91,306.91,306.91,306.91
2012-08-29,307.12,307.12,307.12,307.12
2012-08-30,306.51,306.51,306.51,306.51
2012-08-31,309.59,309.59,309.59,309.59
2012-09-04,308.81,308.81,308.81,308.81
2012-09-05,308.28,308.28,308.28,308.28
2012-09-06,308.89,308.89,308.89,308.89
2012-09-07,311.67,311.67,311.67,311.67
2012-09-10,313.24,313.24,313.24,313.24
2012-09-11,314.9,314.9,314.9,314.9
2012-09-12,315.7,315.7,315.7,315.7
2012-09-13,317.45,317.45,317.45,317.45
2012-09-14,320.93,320.93,320.93,320.93
2012-09-17,314.46,314.46,314.46,314.46
2012-09-18,311.56,311.56,311.56,311.56
2012-09-19,308.41,308.41,308.41,308.41
2012-09-20,306.93,306.93,306.93,306.93
2012-09-21,308.98,308.98,308.98,308.98
2012-09-24,305.93,305.93,305.93,305.93
2012-09-25,306.71,306.71,306.71,306.71
2012-09-26,303.74,303.74,303.74,303.74
2012-09-27,307.33,307.33,307.33,307.33
2012-09-28,309.3,309.3,309.3,309.3
2012-10-01,311.26,311.26,311.26,311.26
2012-10-02,311.49,311.49,311.49,311.49
2012-10-03,306.58,306.58,306.58,306.58
2012-10-04,310.45,310.45,310.45,310.45
2012-10-05,307.62,307.62,307.62,307.62
2012-10-08,306.17,306.17,306.17,306.17
2012-10-09,309.13,309.13,309.13,309.13
2012-10-10,307.01,307.01,307.01,307.01
2012-10-11,308.87,308.87,308.87,308.87
2012-10-12,306.55,306.55,306.55,306.55
2012-10-15,304.55,304.55,304.55,304.55
2012-10-16,306.2,306.2,306.2,306.2
2012-10-17,307.81,307.81,307.81,307.81
2012-10-18,308.75,308.75,308.75,308.75
2012-10-19,306.05,306.05,306.05,306.05
2012-10-22,303.51,303.51,303.51,303.51
2012-10-23,299.88,299.88,299.88,299.88
2012-10-24,297.69,297.69,297.69,297.69
2012-10-25,297.74,297.74,297.74,297.74
2012-10-26,296.84,296.84,296.84,296.84
2012-10-29,295.76,295.76,295.76,295.76
2012-10-30,295.23,295.23,295.23,295.23
2012-10-31,295.85,295.85,295.85,295.85
2012-11-01,296.89,296.89,296.89,296.89
2012-11-02,292.29,292.29,292.29,292.29
2012-11-05,292.31,292.31,292.31,292.31
2012-11-06,297.17,297.17,297.17,297.17
2012-11-07,291.49,291.49,291.49,291.49
2012-11-08,291.87,291.87,291.87,291.87
2012-11-09,292.22,292.22,292.22,292.22
2012-11-12,292.15,292.15,292.15,292.15
2012-11-13,292.16,292.16,292.16,292.16
2012-11-14,293.93,293.93,293.93,293.93
2012-11-15,292.84,292.84,292.84,292.84
2012-11-16,293.57,293.57,293.57,293.57
2012-11-19,298.35,298.35,298.35,298.35
2012-11-20,296.51,296.51,296.51,296.51
2012-11-21,297.59,297.59,297.59,297.59
2012-11-23,299.07,299.07,299.07,299.07
2012-11-26,297.74,297.74,297.74,297.74
2012-11-27,297.77,297.77,297.77,297.77
2012-11-28,296.7,296.7,296.7,296.7
2012-11-29,299.35,299.35,299.35,299.35
2012-11-30,298.98,298.98,298.98,298.98
2012-12-03,300.26,300.26,300.26,300.26
2012-12-04,297.23,297.23,297.23,297.23
2012-12-05,297.94,297.94,297.94,297.94
2012-12-06,295.91,295.91,295.91,295.91
2012-12-07,294.7,294.7,294.7,294.7
2012-12-10,293.22,293.22,293.22,293.22
2012-12-11,293.84,293.84,293.84,293.84
2012-12-12,295.19,295.19,295.19,295.19
2012-12-13,292.7,292.7,292.7,292.7
2012-12-14,294.89,294.89,294.89,294.89
2012-12-17,295.54,295.54,295.54,295.54
2012-12-18,295.59,295.59,295.59,295.59
2012-12-19,295.62,295.62,295.62,295.62
2012-12-20,294.49,294.49,294.49,294.49
2012-12-21,294.13,294.13,294.13,294.13
2012-12-24,293.06,293.06,293.06,293.06
2012-12-26,295.73,295.73,295.73,295.73
2012-12-27,295.55,295.55,295.55,295.55
2012-12-28,294.78,294.78,294.78,294.78
2012-12-31,295.01,295.01,295.01,295.01
2013-01-02,297.54,297.54,297.54,297.54
2013-01-03,295.65,295.65,295.65,295.65
2013-01-04,294.13,294.13,294.13,294.13
2013-01-07,295.23,295.23,295.23,295.23
2013-01-08,294.61,294.61,294.61,294.61
2013-01-09,293.97,293.97,293.97,293.97
2013-01-10,296.53,296.53,296.53,296.53
2013-01-11,296.66,296.66,296.66,296.66
2013-01-14,298.12,298.12,298.12,298.12
2013-01-15,297.63,297.63,297.63,297.63
2013-01-16,298.2,298.2,298.2,298.2
2013-01-17,300.33,300.33,300.33,300.33
2013-01-18,301.2,301.2,301.2,301.2
2013-01-22,301.5,301.5,301.5,301.5
2013-01-23,300.6,300.6,300.6,300.6
2013-01-24,300.42,300.42,300.42,300.42
2013-01-25,300.42,300.71,299.08,299.31
2013-01-28,299.21,300.27,298.85,300.19
2013-01-29,300.25,302.05,300.23,301.83
2013-01-30,302.96,304.77,302.54,304.75
2013-01-31,304.56,304.59,303.11,303.99
2013-02-01,304.13,305.82,303.87,305.07
2013-02-04,303.9,304.38,302.64,302.91
2013-02-05,302.91,304.5,302.91,304.14
2013-02-06,302.96,303.68,302.19,302.91
2013-02-07,302.91,303.54,300.8,300.95
2013-02-08,301.54,302.54,300.91,301.06
2013-02-11,300.32,301.1,299.2,300.71
2013-02-12,300.62,301,300.17,300.63
2013-02-13,300.92,301.24,300.12,300.56
2013-02-14,300.56,300.64,299.24,299.67
2013-02-15,299.05,299.44,297.6,298.45
2013-02-19,298.58,298.95,297.41,298.38
2013-02-20,298.38,298.74,295.64,296.59
2013-02-21,296.59,296.59,292.99,293.13
2013-02-22,293.13,294.18,293.13,293.52
2013-02-25,295.65,295.74,293.31,293.81
2013-02-26,292.81,293.5,292.32,293.23
2013-02-27,293.52,294.34,292.82,292.9
2013-02-28,292.94,293.92,292.39,292.95
2013-03-01,292.95,292.95,289.8,290.36
2013-03-04,290.43,290.89,289.59,290.72
2013-03-05,290.72,292.23,290.72,291.58
2013-03-06,291.45,291.51,289.2,289.84
2013-03-07,290.12,292.75,290.12,292.73
2013-03-08,292.73,294.4,292.73,294.38
2013-03-11,294.09,294.82,293.36,294.73
2013-03-12,294.73,296.7,294.73,295.7
2013-03-13,295.85,296.76,294.18,294.8
2013-03-14,294.38,296.29,294.14,296.26
2013-03-15,296.26,297.99,296.26,296.44
2013-03-18,294.43,295.22,293.7,294.45
2013-03-19,294.74,294.87,292.88,293.13
2013-03-20,293.13,294.96,293.02,294.94
2013-03-21,294.74,295.25,293.47,294.05
2013-03-22,294.72,295.35,293.39,294.7
2013-03-25,294.7,296.53,294.19,294.7
2013-03-26,294.7,296.75,294.7,296.72
2013-03-27,296.14,298.38,295.91,298.17
2013-03-28,298.17,298.71,295.64,296.39
2013-04-01,296.39,296.39,293.77,294.59
2013-04-02,294.57,294.97,292.69,293.52
2013-04-03,292.85,292.96,289.71,289.77
2013-04-04,289.77,289.91,287.19,288.47
2013-04-05,287.96,288.62,287.25,288.28
2013-04-08,289.73,289.89,288.37,289.18
2013-04-09,289.18,291.13,288.82,290.99
2013-04-10,290.99,291.53,290.25,290.79
2013-04-11,290.79,291.11,289.54,289.94
2013-04-12,289.94,289.94,286.4,287.21
2013-04-15,287.21,287.21,280.46,280.93
2013-04-16,281.25,283.25,280.41,283.23
2013-04-17,283.23,283.23,280.17,280.88
2013-04-18,282.05,282.98,280.45,282.9
2013-04-19,283.45,283.71,282.68,283.19
2013-04-22,283.75,284.32,281.36,282.8
2013-04-23,282.8,282.8,280.95,280.99
2013-04-24,281.88,282.93,281.66,282.9
